,bitscore,annotation
no_accession_number3937|Cas12a|blastp_CasPedia,1410.7,cas12a
no_accession_number3938|Cas12a|blastp_CasPedia,1410.7,cas12a
no_accession_number3939|Cas12a|blastp_CasPedia,1410.7,cas12a
no_accession_number3940|Cas12a|blastp_CasPedia,1410.7,cas12a
no_accession_number3941|Cas12a|blastp_CasPedia,1413.5,cas12a
no_accession_number3942|Cas12a|blastp_CasPedia,1418.6,cas12a
no_accession_number3943|Cas12a|blastp_CasPedia,1418.6,cas12a
no_accession_number3944|Cas12a|blastp_CasPedia,1418.6,cas12a
no_accession_number3945|Cas12a|blastp_CasPedia,1418.6,cas12a
no_accession_number3946|Cas12a|blastp_CasPedia,1418.6,cas12a
no_accession_number3947|Cas12a|blastp_CasPedia,1418.6,cas12a
no_accession_number3948|Cas12a|blastp_CasPedia,1365.5,cas12a
no_accession_number3949|Cas12a|blastp_CasPedia,1414.4,cas12a
no_accession_number3950|Cas12a|blastp_CasPedia,1414.4,cas12a
no_accession_number3951|Cas12a|blastp_CasPedia,1414.4,cas12a
no_accession_number3952|Cas12a|blastp_CasPedia,1416.5,cas12a
no_accession_number3953|Cas12a|blastp_CasPedia,1421.4,cas12a
no_accession_number3954|Cas12a|blastp_CasPedia,1421.4,cas12a
no_accession_number3955|Cas12a|blastp_CasPedia,1342.4,cas12a
no_accession_number3956|Cas12a|blastp_CasPedia,1416.1,cas12a
no_accession_number3957|Cas12a|blastp_CasPedia,1416.1,cas12a
no_accession_number3958|Cas12a|blastp_CasPedia,1416.1,cas12a
no_accession_number3959|Cas12a|blastp_CasPedia,1416.1,cas12a
no_accession_number3960|Cas12u|blastp_CasPedia,500.9,cas12f
no_accession_number3961|Cas12n|blastp_CasPedia,476.9,cas12n
no_accession_number3962|Cas12n|blastp_CasPedia,472.6,cas12n
no_accession_number3963|Cas12a|blastp_CasPedia,1387.4,cas12a
no_accession_number3964|Cas12a|blastp_CasPedia,1387.4,cas12a
no_accession_number3965|Cas12a|blastp_CasPedia,1385.2,cas12a
no_accession_number3966|Cas12a|blastp_CasPedia,1390.7,cas12a
no_accession_number3967|Cas12a|blastp_CasPedia,1385.1,cas12a
no_accession_number3968|Cas12a|blastp_CasPedia,1385.1,cas12a
no_accession_number3969|Cas12a|blastp_CasPedia,1379.0,cas12a
no_accession_number3970|Cas12a|blastp_CasPedia,1386.2,cas12a
no_accession_number3971|Cas12a|blastp_CasPedia,1386.2,cas12a
no_accession_number3972|Cas12a|blastp_CasPedia,1369.5,cas12a
no_accession_number3973|Cas12a|blastp_CasPedia,1377.9,cas12a
no_accession_number3974|Cas12a|blastp_CasPedia,1374.7,cas12a
no_accession_number3975|Cas12a|blastp_CasPedia,1374.7,cas12a
no_accession_number3976|Cas12a|blastp_CasPedia,1374.7,cas12a
no_accession_number3977|Cas12a|blastp_CasPedia,1374.7,cas12a
no_accession_number3978|Cas12a|blastp_CasPedia,1374.7,cas12a
no_accession_number3979|Cas12a|blastp_CasPedia,1374.7,cas12a
no_accession_number3980|Cas12a|blastp_CasPedia,1374.7,cas12a
no_accession_number3981|Cas12a|blastp_CasPedia,1374.7,cas12a
no_accession_number3982|Cas12a|blastp_CasPedia,1374.7,cas12a
no_accession_number3983|Cas12a|blastp_CasPedia,1374.7,cas12a
no_accession_number3984|Cas12a|blastp_CasPedia,1374.7,cas12a
no_accession_number3985|Cas12a|blastp_CasPedia,1374.7,cas12a
no_accession_number3986|Cas12a|blastp_CasPedia,1374.7,cas12a
no_accession_number3987|Cas12a|blastp_CasPedia,1374.7,cas12a
no_accession_number3988|Cas12a|blastp_CasPedia,1374.7,cas12a
no_accession_number3989|Cas12a|blastp_CasPedia,1374.7,cas12a
no_accession_number3990|Cas12a|blastp_CasPedia,1374.7,cas12a
no_accession_number3991|Cas12a|blastp_CasPedia,1383.4,cas12a
no_accession_number3992|Cas12a|blastp_CasPedia,1388.2,cas12a
no_accession_number3993|Cas12a|blastp_CasPedia,1378.0,cas12a
no_accession_number3994|Cas12a|blastp_CasPedia,1382.6,cas12a
no_accession_number3995|Cas12a|blastp_CasPedia,1385.0,cas12a
no_accession_number3996|Cas12a|blastp_CasPedia,1378.0,cas12a
no_accession_number3997|Cas12a|blastp_CasPedia,1381.7,cas12a
no_accession_number3998|Cas12a|blastp_CasPedia,1379.1,cas12a
no_accession_number3999|Cas12a|blastp_CasPedia,1376.3,cas12a
no_accession_number4000|Cas12a|blastp_CasPedia,1377.0,cas12a
no_accession_number4001|Cas12a|blastp_CasPedia,1380.4,cas12a
no_accession_number4002|Cas12a|blastp_CasPedia,1382.3,cas12a
no_accession_number4003|Cas12a|blastp_CasPedia,1382.3,cas12a
no_accession_number4004|Cas12a|blastp_CasPedia,1384.1,cas12a
no_accession_number4005|Cas12a|blastp_CasPedia,1381.0,cas12a
no_accession_number4006|Cas12a|blastp_CasPedia,1385.3,cas12a
no_accession_number4007|Cas12a|blastp_CasPedia,1374.1,cas12a
no_accession_number4008|Cas12a|blastp_CasPedia,1385.3,cas12a
no_accession_number4009|Cas12a|blastp_CasPedia,1385.3,cas12a
no_accession_number4010|Cas12a|blastp_CasPedia,1381.5,cas12a
no_accession_number4011|Cas12a|blastp_CasPedia,1381.5,cas12a
no_accession_number4012|Cas12a|blastp_CasPedia,1381.5,cas12a
no_accession_number4013|Cas12a|blastp_CasPedia,1381.5,cas12a
no_accession_number4014|Cas12a|blastp_CasPedia,1381.5,cas12a
no_accession_number4015|Cas12a|blastp_CasPedia,1381.5,cas12a
no_accession_number4016|Cas12a|blastp_CasPedia,1381.5,cas12a
no_accession_number4017|Cas12a|blastp_CasPedia,1381.5,cas12a
no_accession_number4018|Cas12a|blastp_CasPedia,1381.5,cas12a
no_accession_number4019|Cas12a|blastp_CasPedia,1381.5,cas12a
no_accession_number4020|Cas12a|blastp_CasPedia,1381.5,cas12a
no_accession_number4021|Cas12a|blastp_CasPedia,1381.5,cas12a
no_accession_number4022|Cas12a|blastp_CasPedia,1381.5,cas12a
no_accession_number4023|Cas12a|blastp_CasPedia,1381.5,cas12a
no_accession_number4024|Cas12a|blastp_CasPedia,1386.1,cas12a
no_accession_number4025|Cas12a|blastp_CasPedia,1386.1,cas12a
no_accession_number4026|Cas12a|blastp_CasPedia,1386.1,cas12a
no_accession_number4027|Cas12a|blastp_CasPedia,1386.1,cas12a
no_accession_number4028|Cas12a|blastp_CasPedia,1386.1,cas12a
no_accession_number4029|Cas12a|blastp_CasPedia,1386.1,cas12a
no_accession_number4030|Cas12a|blastp_CasPedia,1386.1,cas12a
no_accession_number4031|Cas12a|blastp_CasPedia,1386.6,cas12a
no_accession_number4032|Cas12a|blastp_CasPedia,1389.2,cas12a
no_accession_number4033|Cas12a|blastp_CasPedia,1389.2,cas12a
no_accession_number4034|Cas12a|blastp_CasPedia,1389.2,cas12a
no_accession_number4035|Cas12a|blastp_CasPedia,1366.0,cas12a
no_accession_number4036|Cas12a|blastp_CasPedia,1366.1,cas12a
no_accession_number4037|Cas12a|blastp_CasPedia,1366.1,cas12a
no_accession_number4038|Cas12a|blastp_CasPedia,1366.1,cas12a
no_accession_number4039|Cas12a|blastp_CasPedia,1366.1,cas12a
no_accession_number4040|Cas12a|blastp_CasPedia,1366.1,cas12a
no_accession_number4041|Cas12a|blastp_CasPedia,1366.1,cas12a
no_accession_number4042|Cas12a|blastp_CasPedia,1366.1,cas12a
no_accession_number4043|Cas12a|blastp_CasPedia,1366.1,cas12a
no_accession_number4044|Cas12a|blastp_CasPedia,1366.1,cas12a
no_accession_number4045|Cas12a|blastp_CasPedia,1366.1,cas12a
no_accession_number4046|Cas12a|blastp_CasPedia,1366.1,cas12a
no_accession_number4047|Cas12a|blastp_CasPedia,1366.1,cas12a
no_accession_number4048|Cas12a|blastp_CasPedia,1380.3,cas12a
no_accession_number4049|Cas12a|blastp_CasPedia,1383.4,cas12a
no_accession_number4050|Cas12a|blastp_CasPedia,1364.7,cas12a
no_accession_number4051|Cas12a|blastp_CasPedia,1387.6,cas12a
no_accession_number4052|Cas12a|blastp_CasPedia,1391.4,cas12a
no_accession_number4053|Cas12a|blastp_CasPedia,1391.4,cas12a
no_accession_number4054|Cas12a|blastp_CasPedia,1388.3,cas12a
no_accession_number4055|Cas12a|blastp_CasPedia,1362.5,cas12a
no_accession_number4056|Cas12a|blastp_CasPedia,1364.6,cas12a
no_accession_number4057|Cas12a|blastp_CasPedia,1382.2,cas12a
no_accession_number4058|Cas12a|blastp_CasPedia,1382.2,cas12a
no_accession_number4059|Cas12a|blastp_CasPedia,1382.2,cas12a
no_accession_number4060|Cas12a|blastp_CasPedia,1374.6,cas12a
no_accession_number4061|Cas12a|blastp_CasPedia,1379.1,cas12a
no_accession_number4062|Cas12a|blastp_CasPedia,1382.2,cas12a
no_accession_number4063|Cas12a|blastp_CasPedia,1312.4,cas12a
no_accession_number4064|Cas12a|blastp_CasPedia,1258.0,cas12a
no_accession_number4065|Cas12a|blastp_CasPedia,1257.3,cas12a
no_accession_number4066|Cas12a|blastp_CasPedia,1394.3,cas12a
no_accession_number4067|Cas12a|blastp_CasPedia,1394.3,cas12a
no_accession_number4068|Cas12a|blastp_CasPedia,1393.9,cas12a
no_accession_number4069|Cas12a|blastp_CasPedia,1393.9,cas12a
no_accession_number4070|Cas12a|blastp_CasPedia,1393.9,cas12a
no_accession_number4071|Cas12a|blastp_CasPedia,1393.9,cas12a
no_accession_number4072|Cas12a|blastp_CasPedia,1393.9,cas12a
no_accession_number4073|Cas12a|blastp_CasPedia,1390.9,cas12a
no_accession_number4074|Cas12a|blastp_CasPedia,1395.1,cas12a
no_accession_number4075|Cas12a|blastp_CasPedia,1395.1,cas12a
no_accession_number4076|Cas12a|blastp_CasPedia,1396.4,cas12a
no_accession_number4077|Cas12a|blastp_CasPedia,1390.5,cas12a
no_accession_number4078|Cas12a|blastp_CasPedia,1390.5,cas12a
no_accession_number4079|Cas12a|blastp_CasPedia,1393.4,cas12a
no_accession_number4080|Cas12a|blastp_CasPedia,1389.8,cas12a
no_accession_number4081|Cas12a|blastp_CasPedia,1389.8,cas12a
no_accession_number4082|Cas12a|blastp_CasPedia,1389.8,cas12a
no_accession_number4083|Cas12a|blastp_CasPedia,1389.8,cas12a
no_accession_number4084|Cas12a|blastp_CasPedia,1389.8,cas12a
no_accession_number4085|Cas12a|blastp_CasPedia,1388.7,cas12a
no_accession_number4086|Cas12a|blastp_CasPedia,1388.9,cas12a
no_accession_number4087|Cas12a|blastp_CasPedia,1386.8,cas12a
no_accession_number4088|Cas12a|blastp_CasPedia,1295.6,cas12a
no_accession_number4089|Cas12a|blastp_CasPedia,1395.8,cas12a
no_accession_number4090|Cas12a|blastp_CasPedia,1388.5,cas12a
no_accession_number4091|Cas12a|blastp_CasPedia,1388.8,cas12a
no_accession_number4092|Cas12a|blastp_CasPedia,1389.9,cas12a
no_accession_number4093|Cas12a|blastp_CasPedia,1391.2,cas12a
no_accession_number4094|Cas12a|blastp_CasPedia,1391.2,cas12a
no_accession_number4095|Cas12a|blastp_CasPedia,1389.2,cas12a
no_accession_number4096|Cas12a|blastp_CasPedia,1391.2,cas12a
no_accession_number4097|Cas12a|blastp_CasPedia,1391.2,cas12a
no_accession_number4098|Cas12a|blastp_CasPedia,1385.4,cas12a
no_accession_number4099|Cas12a|blastp_CasPedia,1385.4,cas12a
no_accession_number4100|Cas12a|blastp_CasPedia,1385.4,cas12a
no_accession_number4101|Cas12a|blastp_CasPedia,1394.2,cas12a
no_accession_number4102|Cas12a|blastp_CasPedia,1280.8,cas12a
no_accession_number4103|Cas12a|blastp_CasPedia,1398.6,cas12a
no_accession_number4104|Cas12a|blastp_CasPedia,1396.4,cas12a
no_accession_number4105|Cas12a|blastp_CasPedia,1397.9,cas12a
no_accession_number4106|Cas12a|blastp_CasPedia,1380.9,cas12a
no_accession_number4107|Cas12a|blastp_CasPedia,1380.8,cas12a
no_accession_number4108|Cas12a|blastp_CasPedia,1395.1,cas12a
no_accession_number4109|Cas12a|blastp_CasPedia,1392.5,cas12a
no_accession_number4110|Cas12a|blastp_CasPedia,1378.0,cas12a
no_accession_number4111|Cas12a|blastp_CasPedia,1378.0,cas12a
no_accession_number4112|Cas12a|blastp_CasPedia,1378.0,cas12a
no_accession_number4113|Cas12a|blastp_CasPedia,1380.3,cas12a
no_accession_number4114|Cas12a|blastp_CasPedia,1380.3,cas12a
no_accession_number4115|Cas12a|blastp_CasPedia,1382.1,cas12a
no_accession_number4116|Cas12a|blastp_CasPedia,1380.3,cas12a
no_accession_number4117|Cas12a|blastp_CasPedia,1381.6,cas12a
no_accession_number4118|Cas12a|blastp_CasPedia,1376.6,cas12a
no_accession_number4119|Cas12a|blastp_CasPedia,1374.6,cas12a
no_accession_number4120|Cas12a|blastp_CasPedia,1376.6,cas12a
no_accession_number4121|Cas12a|blastp_CasPedia,1376.6,cas12a
no_accession_number4122|Cas12a|blastp_CasPedia,1367.8,cas12a
no_accession_number4123|Cas12a|blastp_CasPedia,1328.3,cas12a
no_accession_number4124|Cas12a|blastp_CasPedia,1328.3,cas12a
no_accession_number4125|Cas12a|blastp_CasPedia,1366.9,cas12a
no_accession_number4126|Cas12a|blastp_CasPedia,1366.9,cas12a
no_accession_number4127|Cas12a|blastp_CasPedia,1354.2,cas12a
no_accession_number4128|Cas12a|blastp_CasPedia,1352.6,cas12a
no_accession_number4129|Cas12a|blastp_CasPedia,1352.6,cas12a
no_accession_number4130|Cas12n|blastp_CasPedia,716.3,cas12f
no_accession_number4131|Cas12n|blastp_CasPedia,703.5,cas12f
no_accession_number4132|Cas12k|blastp_CasPedia,737.1,cas12j
no_accession_number4133|Cas12k|blastp_CasPedia,737.1,cas12j
no_accession_number4134|Cas12u|blastp_CasPedia,475.8,cas12f
no_accession_number4135|Cas12u|blastp_CasPedia,475.8,cas12f
no_accession_number4136|Cas12f|blastp_CasPedia,79.4,cas12f
no_accession_number4137|Cas12f|blastp_CasPedia,79.4,cas12f
no_accession_number4138|Cas12f|blastp_CasPedia,79.4,cas12f
no_accession_number4139|Cas12f|blastp_CasPedia,79.4,cas12f
no_accession_number4140|Cas12f|blastp_CasPedia,78.8,cas12f
no_accession_number4141|Cas12f|blastp_CasPedia,78.8,cas12f
no_accession_number4142|Cas12f|blastp_CasPedia,78.8,cas12f
no_accession_number4143|Cas12u|blastp_CasPedia,456.4,cas12f
no_accession_number4144|Cas12u|blastp_CasPedia,456.4,cas12f
no_accession_number4145|Cas12u|blastp_CasPedia,456.4,cas12f
no_accession_number4146|Cas12u|blastp_CasPedia,477.0,cas12f
no_accession_number4147|Cas12g|blastp_CasPedia,1297.1,cas12g
no_accession_number4148|Cas12g|blastp_CasPedia,1297.1,cas12g
no_accession_number4149|Cas12g|blastp_CasPedia,1295.8,cas12g
no_accession_number4150|Cas12f|blastp_CasPedia,243.0,cas12f
no_accession_number4151|Cas12f|blastp_CasPedia,243.0,cas12f
no_accession_number4152|Cas12f|blastp_CasPedia,243.0,cas12f
no_accession_number4153|Cas12f|blastp_CasPedia,243.7,cas12f
no_accession_number4154|Cas12f|blastp_CasPedia,235.1,cas12f
no_accession_number4155|Cas12f|blastp_CasPedia,223.0,cas12f
no_accession_number4156|Cas12f|blastp_CasPedia,222.8,cas12f
no_accession_number4157|Cas12f|blastp_CasPedia,222.8,cas12f
no_accession_number4158|Cas12f|blastp_CasPedia,222.8,cas12f
no_accession_number4159|Cas12f|blastp_CasPedia,222.8,cas12f
no_accession_number4160|Cas12f|blastp_CasPedia,222.8,cas12f
no_accession_number4161|Cas12k|blastp_CasPedia,546.0,cas12j
no_accession_number4162|Cas12a|blastp_CasPedia,1117.3,cas12a
no_accession_number4163|Cas12a|blastp_CasPedia,1117.3,cas12a
no_accession_number4164|Cas12a|blastp_CasPedia,1117.3,cas12a
no_accession_number4165|Cas12a|blastp_CasPedia,1117.3,cas12a
no_accession_number4166|Cas12a|blastp_CasPedia,1117.3,cas12a
no_accession_number4167|Cas12a|blastp_CasPedia,1117.3,cas12a
no_accession_number4168|Cas12a|blastp_CasPedia,1117.3,cas12a
no_accession_number4169|Cas12a|blastp_CasPedia,1117.3,cas12a
no_accession_number4170|Cas12a|blastp_CasPedia,1117.3,cas12a
no_accession_number4171|Cas12a|blastp_CasPedia,1117.3,cas12a
no_accession_number4172|Cas12a|blastp_CasPedia,1117.3,cas12a
no_accession_number4173|Cas12a|blastp_CasPedia,1117.3,cas12a
no_accession_number4174|Cas12a|blastp_CasPedia,1117.3,cas12a
no_accession_number4175|Cas12a|blastp_CasPedia,1117.3,cas12a
no_accession_number4176|Cas12a|blastp_CasPedia,1117.3,cas12a
no_accession_number4177|Cas12a|blastp_CasPedia,1117.3,cas12a
no_accession_number4178|Cas12a|blastp_CasPedia,1117.3,cas12a
no_accession_number4179|Cas12a|blastp_CasPedia,1117.3,cas12a
no_accession_number4180|Cas12a|blastp_CasPedia,1117.3,cas12a
no_accession_number4181|Cas12a|blastp_CasPedia,1117.3,cas12a
no_accession_number4182|Cas12a|blastp_CasPedia,1117.3,cas12a
no_accession_number4183|Cas12a|blastp_CasPedia,1117.3,cas12a
no_accession_number4184|Cas12u|blastp_CasPedia,587.2,cas12f
no_accession_number4185|Cas12u|blastp_CasPedia,587.2,cas12f
no_accession_number4186|Cas12u|blastp_CasPedia,586.4,cas12f
no_accession_number4187|Cas12u|blastp_CasPedia,584.3,cas12f
no_accession_number4188|Cas12u|blastp_CasPedia,584.3,cas12f
no_accession_number4189|Cas12u|blastp_CasPedia,584.4,cas12f
no_accession_number4190|Cas12u|blastp_CasPedia,584.4,cas12f
no_accession_number4191|Cas12u|blastp_CasPedia,584.4,cas12f
no_accession_number4192|Cas12u|blastp_CasPedia,584.4,cas12f
no_accession_number4193|Cas12u|blastp_CasPedia,584.4,cas12f
no_accession_number4194|Cas12u|blastp_CasPedia,584.4,cas12f
no_accession_number4195|Cas12u|blastp_CasPedia,584.4,cas12f
no_accession_number4196|Cas12u|blastp_CasPedia,584.4,cas12f
no_accession_number4197|Cas12u|blastp_CasPedia,584.4,cas12f
no_accession_number4198|Cas12u|blastp_CasPedia,584.4,cas12f
no_accession_number4199|Cas12u|blastp_CasPedia,584.4,cas12f
no_accession_number4200|Cas12u|blastp_CasPedia,584.4,cas12f
no_accession_number4201|Cas12u|blastp_CasPedia,584.4,cas12f
no_accession_number4202|Cas12u|blastp_CasPedia,584.4,cas12f
no_accession_number4203|Cas12u|blastp_CasPedia,584.4,cas12f
no_accession_number4204|Cas12u|blastp_CasPedia,584.4,cas12f
no_accession_number4205|Cas12u|blastp_CasPedia,584.4,cas12f
no_accession_number4206|Cas12u|blastp_CasPedia,584.4,cas12f
no_accession_number4207|Cas12u|blastp_CasPedia,584.4,cas12f
no_accession_number4208|Cas12u|blastp_CasPedia,584.4,cas12f
no_accession_number4209|Cas12u|blastp_CasPedia,584.4,cas12f
no_accession_number4210|Cas12u|blastp_CasPedia,584.4,cas12f
no_accession_number4211|Cas12u|blastp_CasPedia,584.4,cas12f
no_accession_number4212|Cas12u|blastp_CasPedia,584.4,cas12f
no_accession_number4213|Cas12u|blastp_CasPedia,584.4,cas12f
no_accession_number4214|Cas12u|blastp_CasPedia,584.4,cas12f
no_accession_number4215|Cas12u|blastp_CasPedia,584.4,cas12f
no_accession_number4216|Cas12u|blastp_CasPedia,584.4,cas12f
no_accession_number4217|Cas12u|blastp_CasPedia,584.4,cas12f
no_accession_number4218|Cas12u|blastp_CasPedia,584.4,cas12f
no_accession_number4219|Cas12u|blastp_CasPedia,584.4,cas12f
no_accession_number4220|Cas12u|blastp_CasPedia,584.4,cas12f
no_accession_number4221|Cas12u|blastp_CasPedia,584.4,cas12f
no_accession_number4222|Cas12u|blastp_CasPedia,584.4,cas12f
no_accession_number4223|Cas12u|blastp_CasPedia,584.4,cas12f
no_accession_number4224|Cas12u|blastp_CasPedia,584.4,cas12f
no_accession_number4225|Cas12u|blastp_CasPedia,584.4,cas12f
no_accession_number4226|Cas12u|blastp_CasPedia,585.2,cas12f
no_accession_number4227|Cas12u|blastp_CasPedia,585.2,cas12f
no_accession_number4228|Cas12u|blastp_CasPedia,586.5,cas12f
no_accession_number4229|Cas12u|blastp_CasPedia,586.5,cas12f
no_accession_number4230|Cas12u|blastp_CasPedia,586.5,cas12f
no_accession_number4231|Cas12u|blastp_CasPedia,586.5,cas12f
no_accession_number4232|Cas12u|blastp_CasPedia,586.5,cas12f
no_accession_number4233|Cas12u|blastp_CasPedia,586.5,cas12f
no_accession_number4234|Cas12u|blastp_CasPedia,583.8,cas12f
no_accession_number4235|Cas12u|blastp_CasPedia,580.4,cas12f
no_accession_number4236|Cas12u|blastp_CasPedia,583.8,cas12f
no_accession_number4237|Cas12u|blastp_CasPedia,583.8,cas12f
no_accession_number4238|Cas12u|blastp_CasPedia,583.8,cas12f
no_accession_number4239|Cas12u|blastp_CasPedia,583.8,cas12f
no_accession_number4240|Cas12u|blastp_CasPedia,583.8,cas12f
no_accession_number4241|Cas12u|blastp_CasPedia,583.8,cas12f
no_accession_number4242|Cas12u|blastp_CasPedia,583.8,cas12f
no_accession_number4243|Cas12u|blastp_CasPedia,579.7,cas12f
no_accession_number4244|Cas12u|blastp_CasPedia,579.7,cas12f
no_accession_number4245|Cas12u|blastp_CasPedia,580.1,cas12f
no_accession_number4246|Cas12u|blastp_CasPedia,580.1,cas12f
no_accession_number4247|Cas12u|blastp_CasPedia,580.1,cas12f
no_accession_number4248|Cas12u|blastp_CasPedia,580.1,cas12f
no_accession_number4249|Cas12u|blastp_CasPedia,580.1,cas12f
no_accession_number4250|Cas12u|blastp_CasPedia,579.4,cas12f
no_accession_number4251|Cas12u|blastp_CasPedia,571.6,cas12f
no_accession_number4252|Cas12u|blastp_CasPedia,565.0,cas12f
no_accession_number4253|Cas12u|blastp_CasPedia,595.5,cas12f
no_accession_number4254|Cas12u|blastp_CasPedia,594.4,cas12f
no_accession_number4255|Cas12u|blastp_CasPedia,598.8,cas12f
no_accession_number4256|Cas12u|blastp_CasPedia,598.8,cas12f
no_accession_number4257|Cas12u|blastp_CasPedia,597.2,cas12f
no_accession_number4258|Cas12u|blastp_CasPedia,584.5,cas12f
no_accession_number4259|Cas12u|blastp_CasPedia,595.1,cas12f
no_accession_number4260|Cas12u|blastp_CasPedia,595.1,cas12f
no_accession_number4261|Cas12u|blastp_CasPedia,587.3,cas12f
no_accession_number4262|Cas12u|blastp_CasPedia,593.4,cas12f
no_accession_number4263|Cas12u|blastp_CasPedia,592.5,cas12f
no_accession_number4264|Cas12u|blastp_CasPedia,592.5,cas12f
no_accession_number4265|Cas12u|blastp_CasPedia,592.5,cas12f
no_accession_number4266|Cas12u|blastp_CasPedia,592.5,cas12f
no_accession_number4267|Cas12u|blastp_CasPedia,592.5,cas12f
no_accession_number4268|Cas12u|blastp_CasPedia,592.5,cas12f
no_accession_number4269|Cas12u|blastp_CasPedia,592.5,cas12f
no_accession_number4270|Cas12u|blastp_CasPedia,588.6,cas12f
no_accession_number4271|Cas12u|blastp_CasPedia,578.1,cas12f
no_accession_number4272|Cas12u|blastp_CasPedia,578.1,cas12f
no_accession_number4273|Cas12u|blastp_CasPedia,587.5,cas12f
no_accession_number4274|Cas12u|blastp_CasPedia,578.1,cas12f
no_accession_number4275|Cas12u|blastp_CasPedia,579.4,cas12f
no_accession_number4276|Cas12u|blastp_CasPedia,588.8,cas12f
no_accession_number4277|Cas12u|blastp_CasPedia,588.8,cas12f
